	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	P.value.adj.BasalvsLP	P.value.adj.BasalvsML	P.value.adj.LPvsML	F	F.p.value
Prox1	1.72105125139324	-3.96301679576627	-3.5525957122541	0.410421083512174	-15.323643703704	-14.6606843661982	2.4404992948751	2.77129251507849e-08	4.24289371158255e-08	0.034767139430541	1.10072888844478e-06	7.18969940124213e-07	0.0862207785345407	151.550847717209	3.2290305642803e-08
Rps6kc1	4.54865180101532	0.223881177974524	0.240667164209178	0.0167859862346535	1.23924753466199	1.49929926770811	0.091429132728801	0.243486419493003	0.16461599710104	0.928953056163718	0.313399915761461	0.211727044398752	0.953092333994001	1.26083805739384	0.324765021047697
Angel2	5.0536407675514	-0.137172873144512	0.149887970398628	0.28706084354314	-1.03573589185643	1.23786369233834	2.1290657759942	0.324667137988018	0.243977707881082	0.0590517116864131	0.399847791669621	0.300897946091404	0.126862246271287	2.37700436547597	0.142926728272146
Vash2	1.00270419452217	4.05157082951285	4.57109946465114	0.519528635138296	10.874010015337	15.1048167381016	1.16600252053808	7.1921579808418e-07	3.18353475227378e-08	0.270608542308375	9.73134483041876e-06	5.90919857005719e-07	0.393006608046982	114.876045372397	1.23022927436391e-07
Flvcr1	6.53255647729889	-1.25803275162129	-0.0135533003909281	1.24447945123036	-7.44398469961222	-0.0836687038796621	7.24576077997813	2.17201768966541e-05	0.934967291910804	2.73800449538957e-05	0.000129847267957457	0.945725708426495	0.00092437412637826	35.9721945471956	2.66819879335738e-05
Tatdn3	2.29781091747425	0.0794222516151857	0.220687075373767	0.141264823758581	0.339437410477556	1.1504253216266	0.61460501298189	0.741285089982192	0.276675338630489	0.552510948056237	0.792484450258612	0.336239562476163	0.66429638890168	0.601193361340999	0.566781806017562
Nsl1	0.635113805660475	2.41745583598149	2.0610818982522	-0.356373937729291	6.15821425567249	7.04372768160349	-0.839330595709282	0.00010610639130659	3.48309518468536e-05	0.420851377809553	0.000460288339941714	0.000137097215985208	0.544500574622246	29.0834942290843	6.71040526086119e-05
Garin4	2.20116813662084	-1.66024240421546	-1.07653679211032	0.583705612105139	-5.72728831721699	-4.21216774314289	2.28342734254996	0.000189337179136923	0.00178458069994841	0.0454621059022892	0.000740035165770909	0.00394045567822731	0.104963590315009	18.5204879655933	0.000430306555393524
Atf3	10.4426604990005	-1.33716708877446	-1.24833638906672	0.0888306997077386	-2.89610834073291	-2.49921068067019	0.183357841974208	0.015903324257071	0.0314394255744681	0.858173261154052	0.0305246859573032	0.0492145738336678	0.903418518577253	4.88397263151635	0.0330557834475937
D730003I15Rik	0.348669972022495	-1.7020416650179	-2.17061632088276	-0.468574655864858	-3.49762065044956	-5.14855483449691	-1.23442301577484	0.00572928876683531	0.000429162911107231	0.245202692319644	0.0127249752254977	0.00114582808186166	0.365372924365849	13.4023133652385	0.00147091596969486
Nenf	2.46540864504024	0.686456194035621	0.183815826911532	-0.502640367124088	1.94160841952528	0.663591140117991	-1.43359823977664	0.0807978348805994	0.521921645664741	0.182135709512648	0.121903210074065	0.582613117279458	0.292308050506176	2.08577729689847	0.174839196969504
Pacc1	3.06717065058798	0.6573412163422	0.646260906301685	-0.0110803100405152	2.76266136775035	3.31707608613826	-0.0458062644355869	0.0199974297876024	0.00776164044343248	0.964364443561893	0.0370793414886334	0.0143519700342448	0.976026200410179	6.17243379951496	0.0178995563721311
Ppp2r5a	4.72617179349331	-0.312418880198667	0.267668326132255	0.580087206330922	-2.05487245118635	1.92552997106854	3.74712751419752	0.0668951970752077	0.0829784942231006	0.00378638812275493	0.103543097399798	0.115944258098198	0.0185692444883318	7.31766400229139	0.0109813815989365
Dtl	3.99126758506914	1.5384034734351	1.84748058677137	0.309077113336268	5.46692712769574	7.76286717086918	1.04670576875749	0.000272002644134235	1.51032483056552e-05	0.319819945144492	0.000992891344231966	6.83386537935067e-05	0.445275761857214	30.2415988247731	5.67605914700174e-05
Ints7	5.73890071709922	-0.278552678666619	0.151618777499482	0.430171456166101	-1.40324811285678	0.813041577132841	2.13050095641534	0.190754366302022	0.435081206880999	0.0589090084813901	0.254503033390927	0.498862184460683	0.126594589720847	2.38890765402223	0.141778323370379
Lpgat1	8.06259013310379	-0.265995660762776	0.677842210924355	0.943837871687132	-0.730100643026437	1.87473112132775	2.61646721438896	0.482043777974448	0.0902342431375508	0.025707615902545	0.555443189179626	0.124440455484316	0.0697158221711044	3.63117309409853	0.0651432350616964
Nek2	3.06828638687083	2.32515261920972	2.17646394387402	-0.1486886753357	7.97304310125467	9.68130832809398	-0.478592322664107	1.19582839194144e-05	2.09975350970805e-06	0.642497024208176	8.17714942963087e-05	1.40017954640766e-05	0.737591860973936	51.9773608451532	5.11281982922992e-06
1700034H15Rik	-0.857583910158308	1.08688379411917	2.33091744559235	1.24403365147318	2.12799384920401	5.27888376282591	2.19009258581244	0.0591585114013703	0.000355459636779179	0.0532669462294067	0.0930413540966528	0.000975124503093737	0.117877154440851	12.2945888787997	0.00200735554036533
Slc30a1	5.45035709812363	0.213562208919972	0.7357081030038	0.522145894083827	0.760717876525341	2.82178157684723	1.82642218500582	0.46434508016528	0.0180666697054834	0.0976764160140812	0.538870075180183	0.030263403939782	0.183818939898857	3.95286957980371	0.0542409851768471
Traf5	1.75061515096074	3.40169921081668	3.93506523432522	0.533366023508538	9.14928518557621	13.3951725789965	1.25004887562594	3.50944572338601e-06	1.00717898433763e-07	0.239679290138321	3.20388784296317e-05	1.36144493849972e-06	0.35917202082806	87.2370024037749	4.57491291723957e-07
Gstp-ps	4.68047028126944	0.754792169902208	-0.0709484548847925	-0.825740624787	5.69402858352781	-0.631372685921003	-6.14500200446574	0.000198200977605489	0.54192673045591	0.000107966914533037	0.000766746488788241	0.601676853728036	0.00191261541752631	23.5235982161704	0.000163758015854554
Rcor3	3.47452868132276	0.0849277158881074	0.550721338563089	0.465793622674981	0.502839227161745	3.74437629445562	2.71901276171699	0.625941320881022	0.00380357738770405	0.0215547465559825	0.690279670179282	0.00766805151419868	0.0617105064754132	7.1917403237536	0.0115611471340663
Kcnh1	6.16917368741517	0.813637663190663	-1.19517895678723	-2.00881661997789	2.4582960773502	-3.89414081237119	-5.87169130840907	0.03372338122027	0.00297629368496672	0.000155502328006659	0.0578985013285485	0.00618306433335016	0.00238579148029536	18.53575744014	0.000428909950672356
Hhat	3.11790812415882	0.4988358887033	1.25458804125351	0.755752152550207	2.12920578188514	6.04255998639928	3.06531403523827	0.0590377760458239	0.000123642240859761	0.0119048781508806	0.092903737423157	0.000397184003791515	0.0407430171192113	16.7341581808579	0.000639154789689409
Sertad4	5.34573195418422	-1.05045057214755	0.597783654702666	1.64823422685022	-5.53939162127092	3.30431513712865	8.47985303354671	0.00024567898642531	0.00793086119456712	6.93786327338777e-06	0.000914475417647552	0.0146239639731484	0.000531888867501065	37.8223785618174	2.13852322548773e-05
Gm15867	2.74101591408865	0.582191839379138	1.91990196856421	1.33771012918507	2.41249300667847	8.4211207918513	5.02425929693691	0.0364743083677939	7.38007166971352e-06	0.000514814183218992	0.0618916362822211	3.85468093152414e-05	0.00494880181489123	33.885195202512	3.46715952986487e-05
Utp25	4.26392254627192	0.759310035345976	0.923574949787205	0.164264914441229	4.00335330179369	5.61420530129009	0.841377625355013	0.00249317719229589	0.000221343223746284	0.419756720392859	0.00630033223950816	0.000652544661105633	0.543486769887076	16.0188971761036	0.000755787932683593
Irf6	7.54928607989001	-0.311662703325502	-0.621848920359607	-0.310186217034105	-2.18120731685614	-4.35736772989626	-2.11097296702141	0.0540739742016723	0.00141923346778156	0.0608793012816359	0.0863367531890306	0.00322337116983798	0.129672355076718	9.39970309747904	0.00502387806400663
A130010J15Rik	3.59084211031739	0.475824804587332	0.040844079530896	-0.434980725056436	2.65278566469088	0.282159112971969	-2.42091598053954	0.0241526046286437	0.783561825303438	0.0359523964807167	0.0435532131201848	0.819748774870221	0.0884072212545702	4.3256255745902	0.0442237753026284
Hsd11b1	-0.148588373353747	-2.10302203680061	-0.0730567915943325	2.02996524520628	-5.10422687977548	-0.174769343018613	5.13452517693344	0.000457821179896754	0.864740707677818	0.00043802024525252	0.00152428933573533	0.88886925168645	0.0044903290516547	17.4776691923431	0.000540048030441718
Lamb3	7.35290782622667	2.47386212946625	4.06877030670855	1.5949081772423	6.81319703003058	11.6360747594523	4.77785894675355	4.61122585599539e-05	3.81838718688795e-07	0.000743296550464229	0.000236952587460469	3.77971655177994e-06	0.00626467907621869	68.2150500430183	1.45546663641766e-06
Camk1g	-0.312131986700802	1.49044068196298	2.72566506647171	1.23522438450874	3.99141726842219	8.32906249711293	2.8705071914362	0.00254172377093363	8.13607948775583e-06	0.0166172437752092	0.00639526069241032	4.17313699083902e-05	0.0512939965207817	30.9423358069242	5.14289891433713e-05
Plxna2	2.93089967140738	3.26630311338141	2.2320159492647	-1.03428716411671	6.10821055719441	6.75451872962592	-1.86922028363425	0.000113335401789068	4.95769760096299e-05	0.0910558680901296	0.000487112211194895	0.000183074608635825	0.174723760062567	28.1061498258487	7.76338226810395e-05
Cd34	3.93290998786251	1.31230352176169	2.77744399166214	1.46514046990046	3.88005817248199	9.02305991102478	3.98236692726845	0.00304538154563159	3.97832996001419e-06	0.0025791939053147	0.00744629399569767	2.34562001898468e-05	0.0142826439043516	37.2935611782692	2.27589386901766e-05
A330023F24Rik	-0.135653205278757	-3.92706054550993	-1.1466501232925	2.78041042221743	-7.48545544534182	-2.12208784043879	7.11464114062994	2.07045999439362e-05	0.0597502672095526	3.19917636267309e-05	0.000125005699099955	0.0868117967555007	0.00101469414546782	36.7103663070114	2.43986069841752e-05
Cr1l	5.03578700237022	-0.837586093699197	-0.415538718056677	0.42204737564252	-6.50481113439845	-3.4855638640445	3.24689721306294	6.78043241404821e-05	0.00584607631823732	0.0087405163068671	0.000321254589325938	0.0112193613483459	0.0329555426007773	21.6622633415281	0.00022962437595471
Ppp1r14c	0.245304493036891	1.68739617086343	2.56782610589705	0.880429935033625	3.88079136968022	6.88186042847104	1.80459035784449	0.00304174347846685	4.23868643950336e-05	0.101222044724277	0.0074394681603096	0.000160917219013722	0.188788433294798	21.733301292542	0.000226583965557379
Plekhg1	4.24820142921223	-1.16711796627506	0.190145289800185	1.35726325607525	-4.13963510742768	0.714423388265979	4.77810635575493	0.00200306479767641	0.491268400431568	0.000743019233103932	0.00523990954091769	0.553122155053329	0.00626467907621869	13.491785679356	0.00143561460530406
Mthfd1l	2.95665904250761	2.04097095911187	1.19217990094164	-0.848791058170228	7.76290546450942	6.41031667616347	-3.13885422489743	1.51025993770181e-05	7.64907549073909e-05	0.0105018523072273	9.83181329727911e-05	0.000262724580725969	0.0372738419751437	36.7145618604978	2.43863145746468e-05
Akap12	5.35282920307791	0.892620349308504	1.8735765691893	0.980956219880796	1.5590072449438	3.5476979713423	1.68453000649694	0.149983189450511	0.00526948748511262	0.122912104368867	0.207289136650824	0.0102166218032209	0.218096036912993	5.94115597131059	0.0198757253900147
Zbtb2	5.15023703375736	-0.0572603336204498	0.323280878812173	0.380541212432623	-0.329477172488306	2.02206286833007	2.14739512470193	0.748576773404823	0.0706707585488146	0.0572538001473474	0.799240513473319	0.10052566580875	0.123933152340015	2.93156918555722	0.0994469593865884
Rmnd1	2.17684753340398	0.309658439613212	-0.189643962670561	-0.499302402283773	1.23188360293282	-0.977595322863683	-2.06103309093695	0.246109991313408	0.351279169678619	0.0662079260794334	0.316002738190551	0.414436477977383	0.137624655385521	2.23791394658925	0.157208812124578
Armt1	1.97048787074987	-0.152809005388794	-1.25573325346321	-1.10292424807441	-0.465953405643726	-5.03245701056574	-3.69260962140925	0.651209716032338	0.000508637821849249	0.00414262632100063	0.713263709817724	0.00132002819325197	0.0196472472412798	12.9745127969136	0.0016548187295477
Ccdc170	-0.0735943668486648	-3.51612153721297	-4.54848779394163	-1.03236625672866	-5.90207232201261	-8.62034864892672	-2.82426552379818	0.000149247488614397	5.99260146613212e-06	0.0179897867766372	0.000611022890557536	3.25941476026846e-05	0.0541903555554004	39.039199900761	1.85842740169134e-05
Esr1	5.29301463525985	-2.30621188995763	-3.94654483753595	-1.64033294757832	-12.5875707827986	-22.659969122468	-9.31747524968363	1.81909877487506e-07	6.08987035128831e-10	2.97579383749529e-06	3.65859467751755e-06	5.5271505129842e-08	0.000385117319135849	252.848838082567	2.64890495846541e-09
Syne1	4.9372753289825	2.32155825046992	0.89578209648595	-1.42577615398397	7.41333964477691	3.58087441381037	-4.50472075741088	2.25053044152276e-05	0.00498608258519724	0.00112820562520965	0.0001331174946304	0.00972651448615517	0.00818314998627671	29.3073776203132	6.4938681954481e-05
Fbxo5	0.949764816085632	1.03660084952336	1.46066180560434	0.424060956080982	4.46399333852902	7.76472471210349	1.73560439597722	0.00120172065729104	1.50718050211219e-05	0.113215399592728	0.00340009101760261	6.82848034943988e-05	0.204748074887265	27.4713227272834	8.55415880081625e-05
Mtrf1l	2.01894728781101	-0.419615952312937	0.114223787019612	0.533839739332549	-1.97915005144713	0.636582253841237	2.60827889801516	0.0759134420680823	0.538662230195349	0.0260717566184832	0.115516149475469	0.598527863219683	0.0703756165037737	3.70845739470665	0.0623007482213714
Cnksr3	5.19453693013353	1.23472562674017	2.31246924736467	1.0777436206245	6.06628321635873	12.0824626007621	5.13886772034295	0.000119805894237583	2.6792829759776e-07	0.000435257997534502	0.000508048235363683	2.9007233272842e-06	0.00447623688162869	69.6456991405915	1.32095796210151e-06
Ulbp1	0.191623949899113	1.71942567778277	1.58507173970282	-0.134353938079948	4.52025945510694	5.58585210228581	-0.332405971248557	0.00110142570388381	0.000230247424940632	0.746429923356373	0.00316306288538812	0.000673157911636171	0.820967189073971	17.0311720891471	0.000597144290167477
Lrp11	-0.374199579774836	0.291731838295946	0.034767808653469	-0.256964029642477	0.801951895545705	0.121599418704706	-0.730050685438584	0.441179137375551	0.905619582179681	0.482072999783908	0.516878524987265	0.922247351557406	0.602408074919954	0.396687986909583	0.682651659718629
Pcmt1	5.31561029454213	-0.133501887908691	0.137410242427323	0.270912130336014	-0.932465794899542	1.03929389611852	1.85828697480007	0.373012231172472	0.323088962786121	0.0927065063842026	0.448944454929616	0.385868105003983	0.17689540474157	1.79952090758994	0.214903195535223
Nup43	2.65311696306842	0.495670698894221	0.23967774617778	-0.255992952716441	1.86776195322867	1.1334543775718	-0.972345425642828	0.0912744520986721	0.283406244673498	0.353758867276486	0.135472339065853	0.343344810765491	0.480619996946486	1.8999406091306	0.19970443782574
Lats1	7.42126119270107	-0.174522814389683	0.397863237366187	0.572386051755871	-0.827253331294428	1.92658727589559	2.71056996516672	0.427349091435152	0.0828334228397963	0.0218697193942496	0.503460742665975	0.115798415846499	0.0622932683866775	3.91421734189692	0.0554284043191101
Katna1	5.4707833844703	-0.0142149704092702	0.213971210599198	0.228186181008469	-0.11109769118947	1.80639771952237	1.75254614497686	0.913732062248216	0.100924085541028	0.110155612851239	0.933745610574881	0.137513739871997	0.200866927700166	2.11258799608921	0.171566464501811
Ginm1	5.28316460903276	0.277431561822302	0.127484344770092	-0.14994721705221	1.85008784749352	0.938220282725756	-0.983212132147963	0.0939624848057732	0.370188495722681	0.348640279488431	0.138791076291239	0.433670656668838	0.475131160921392	1.75603058557753	0.22191409754217
Ppil4	5.92028775887727	-0.14132353712212	-0.226591494848562	-0.0852679577264421	-0.572313870369919	-0.978211786855598	-0.339296103254274	0.579718647239306	0.350988829963711	0.741388352558003	0.648166349289159	0.414163856175837	0.816965074401073	0.466028237111994	0.640429363112859
Tab2	7.28294945981251	-0.108708950774941	0.232828155368201	0.341537106143143	-0.90586292576015	1.98505782265179	2.82977376266227	0.386266171481741	0.0751705429364752	0.0178204700586958	0.462190076089401	0.106277430570819	0.0537498295231747	4.25580514314471	0.0459189745294712
Ust	1.94023605164223	2.36892700419699	3.75631629884161	1.38738929464462	12.0255930452666	21.7453481178051	5.98148157119263	2.80117184408511e-07	9.13427414785506e-10	0.000134141010637696	4.86964911253452e-06	6.69969617482186e-08	0.00217757131902797	216.198315017042	5.71138393185431e-09
Sash1	7.03294222073979	-0.411811653113166	0.424480086240615	0.836291739353781	-2.64647055762294	2.81994671606537	5.35292489207258	0.024416093722481	0.0181236746442305	0.000319720100493705	0.0439602913769312	0.030347981370841	0.00370234287042296	14.5351390956961	0.00109054955100514
Samd5	5.36575718970614	-1.49422623429279	-3.37205070035531	-1.87782446606252	-6.37007666846898	-15.3796517712888	-8.05436895992406	8.05478918439946e-05	2.67544017884196e-08	1.09388132773977e-05	0.000368275395585055	5.21542920218607e-07	0.000626605709746668	113.89342837302	1.28203143031635e-07
Stxbp5	5.07469050528422	0.439295749282495	0.818108383954881	0.378812634672386	4.23161006659806	8.64364389438003	3.57091484813883	0.00173038702069328	5.84987799385931e-06	0.00506946010154062	0.00462617050272189	3.19889455086743e-05	0.0226521239895247	35.0449031117578	2.99246727116156e-05
Rab32	2.16701947202462	-0.58673747286574	-0.468631453357088	0.118106019508652	-1.48679567488518	-1.34258146028434	0.319838656189606	0.167833158394182	0.209021718934136	0.755657768478614	0.228257668081685	0.262323477196948	0.828443692056286	1.36836726917396	0.298245033505887
Shprh	3.86366688321635	-0.116731665551334	0.143510374283051	0.260242039834385	-0.736090462147837	1.04350006671824	1.63542512662502	0.47854821285514	0.321230748173304	0.13293396600866	0.552234839091504	0.383976923562667	0.230666423699942	1.43280300492267	0.283596823260581
Fbxo30	6.3192456954253	0.541835411471345	1.53902438629982	0.997188974828472	4.77481834154303	14.2575618944317	8.82116692575523	0.000746713722004557	5.54547010084254e-08	4.87630771296457e-06	0.00228426738727461	8.76799045242943e-07	0.000479314321326086	101.248017585267	2.25230098008357e-07
Epm2a	0.119041892490496	-0.109044888790311	-1.12145002014891	-1.0124051313586	-0.311674855961333	-4.30087335319977	-3.22126377561345	0.761673998793328	0.00155099991513965	0.00912893296774248	0.810685156955098	0.00348750415281641	0.0338718067666941	9.59153951642979	0.00470172739016986
Utrn	7.81894995804231	0.877881507652603	0.944132903420964	0.0662513957683615	5.95734221045078	6.48096065375778	0.45822887875189	0.000138551307717121	6.98914540713022e-05	0.656562001351115	0.000575492311430074	0.000243003197401639	0.749036723640078	25.9004418827488	0.000109664134438362
B230208H11Rik	0.179699970526554	-0.169304878021859	-0.735165200944926	-0.565860322923068	-0.479649071366771	-2.71295594426622	-1.74015274055986	0.641771093907472	0.0217802421282074	0.112386438084666	0.704803534182819	0.0356842625982834	0.203765111572108	3.51241924941863	0.0698204345572356
Stx11	4.54094662333296	0.0736276689778066	-0.377639588923892	-0.451267257901699	0.231250569652974	-1.34051042386024	-1.41216875872126	0.821772429055012	0.209670391375657	0.188185809720198	0.86036803302636	0.262972277481834	0.299439100917488	1.27872524391639	0.320163111854599
Sf3b5	4.3593155717624	0.838589302912194	0.22760512757563	-0.610984175336565	4.02616598344649	1.3002994691445	-2.89091771913496	0.00240307929440893	0.222601278801	0.0160455218170235	0.00611021271565465	0.277175774948916	0.0500710556902294	8.74970528704068	0.00633125941700727
Plagl1	5.05109680912969	-1.41695671020999	0.31894152202534	1.73589823223533	-6.59346417257357	1.55330774640843	7.91479508323506	6.06166409271369e-05	0.151328955187085	1.27517281358314e-05	0.000294486892679386	0.196591207979355	0.000667531476234142	36.1708594029638	2.60431312088336e-05
Ltv1	5.38508444021649	-0.0618751865624763	0.0358232713679261	0.0976984579304023	-0.444715810254853	0.279577842755316	0.690100537683043	0.665974154929425	0.785485774531869	0.505795080704825	0.726021430734621	0.821486237314193	0.622534153135905	0.250594983705171	0.783071639858065
Phactr2	4.53404240815107	0.836065558995719	1.69419780599965	0.858132247003931	3.78998894903603	8.42573342605933	3.72627729301951	0.00352881219831387	7.34425616011533e-06	0.00391870456830938	0.00844702998729798	3.84239783402799e-05	0.0189981733441763	32.9888107596806	3.89689943892732e-05
Fuca2	5.44620288293428	-0.556409400586315	-0.853810497800326	-0.297401097214011	-4.68694410461816	-7.77593432425684	-2.46732524036565	0.000853044952834533	1.48835570755559e-05	0.0332056888615498	0.00255126357830467	6.76292188703005e-05	0.0832196365820122	29.4638236826326	6.34752107380561e-05
Pex3	4.04221240592685	-0.217125123694812	-0.760065651575543	-0.542940527880731	-1.55963083128832	-6.42202185058733	-3.97220890160369	0.149836589147908	7.53523921611742e-05	0.00262194086852362	0.20712748556229	0.000259217421914037	0.0143995550174281	19.7297050454725	0.000334745143635364
Adat2	2.91942332772689	-0.140366976525796	-0.282435466937522	-0.142068490411725	-0.498374721855971	-1.18554433443412	-0.522302343363321	0.628973722636146	0.26314714913839	0.612807270985998	0.693047466363725	0.321782944810774	0.713826754443811	0.639210688230186	0.547927832885302
Aig1	3.81668912926114	-0.634047451527103	-1.1725313058416	-0.538483854314494	-4.8223077249893	-10.4217412328358	-4.27986457725209	0.000695196705666313	1.06656811111672e-06	0.00160324146819209	0.00215592730310585	8.29111373141182e-06	0.0104080380868188	49.868054065812	6.17657635386702e-06
Hivep2	6.91482287984262	0.275930692930894	0.411461078264935	0.135530385334041	0.703859855945301	1.0858013487663	0.344314033335844	0.497545449873549	0.302990009645205	0.737724730458152	0.569922369519963	0.36416642572973	0.814469080380221	0.597487825814542	0.568660806146199
Adgrg6	5.41853511053669	1.32699221372105	0.662824466413785	-0.664167747307268	8.69817781188856	4.87454186185879	-4.29923936529032	5.53001508079435e-06	0.000642867605401216	0.00155499793573933	4.49742292366002e-05	0.00161810922396773	0.0102374970079268	39.2758383980346	1.80919231737412e-05
Gm10335	3.02341986029037	-0.126371274492355	-0.162312004250015	-0.0359407297576593	-0.285733520019058	-0.424387031496702	-0.082740070587436	0.780900167854379	0.680248440703378	0.935687266512347	0.826553702847455	0.729575848351068	0.957331156141064	0.0891839373183837	0.915394923903949
Vta1	4.48577300530059	-0.35310540889378	-0.445918650012961	-0.0928132411191811	-2.80782057989493	-3.99905874790698	-0.738516768666453	0.0185049874612435	0.00251053114341643	0.47713682134836	0.0347640066862635	0.00532065106770756	0.597361281976534	8.11780513573974	0.00801309354804791
Cited2	5.35779132563812	-1.13373203533755	0.43520030669869	1.56893234203624	-3.7350550334776	1.50552562724775	5.0534267610069	0.00386242267041726	0.163034037194844	0.000493195455306838	0.0091114061880881	0.209923125456642	0.00481382184275396	13.9142300062912	0.00128205086090427
Heca	5.73536270946698	-0.111088554371825	0.619619715103978	0.730708269475802	-0.724290102182089	4.29231310902809	4.68733120969981	0.485450007717014	0.0015720661327489	0.000852542754291199	0.558723217873905	0.00352919504295396	0.00682083003819582	13.6278272768288	0.00138386612668025
Abracl	4.40939338254466	-0.0268557763420993	0.0836212428774745	0.110477019219574	-0.189252819079456	0.667525031280545	0.770247191537191	0.853672019078834	0.5195093364982	0.458922704756164	0.886791067310655	0.580291056999547	0.581537864404071	0.357397060449258	0.708058443917014
Reps1	5.69932392886129	-0.26958114048656	0.141170455581841	0.410751596068401	-2.24988353472418	1.25758008194753	3.37028461763816	0.0481304804444348	0.237053552045731	0.0070951539320256	0.0782505205504089	0.293549880122546	0.0285698094768178	5.99867643121019	0.0193607646643013
Ccdc28a	1.82487207898011	-0.177775331453685	-1.41058185219744	-1.23280652074376	-0.435370176281424	-4.49531830786638	-3.35561991490237	0.672519479624471	0.00114474419932762	0.00727273317635048	0.731673135106346	0.00267202566366101	0.0289851701185773	10.4974198268172	0.003477467824579
Nhsl1	7.41295863917891	0.501027807184321	1.81258080047432	1.31155299329	3.32783374289637	12.4522485605012	9.00743269897781	0.00762187348407363	2.0151725830426e-07	4.04097235871129e-06	0.0162324283863843	2.32777414819722e-06	0.000451498089040555	82.4207512847067	5.98538146088055e-07
Hebp2	3.91085277179993	0.049863235910121	0.257414726804212	0.207551490894091	0.276143102859026	1.63230422607651	1.1380627876418	0.788048205413345	0.133594966425035	0.281565924799385	0.832732272402081	0.176006866408023	0.405131452637534	1.34000112678174	0.30498034390302
Arfgef3	1.92627512518336	-4.8764381096916	-5.56845225322506	-0.692014143533458	-13.3276858852432	-16.1051353523094	-3.46064134466413	1.05686868495099e-07	1.7136063443421e-08	0.00609536318970039	2.60986812889752e-06	3.86931758883191e-07	0.0257541993054542	149.607683524814	3.43759703289295e-08
Perp	7.03644999938127	2.88286963844733	2.13417028395742	-0.748699354489914	13.0989391257393	10.2039831186431	-3.56492298061766	1.24631542786358e-07	1.29610505662716e-06	0.00512031746238031	2.86747635189753e-06	9.60024397269625e-06	0.0228282861791673	96.0875116604143	2.89056279997338e-07
Tnfaip3	7.25829682569192	-3.6841621709089	-2.32338928336539	1.36077288754351	-9.80893591014745	-6.21480593104712	3.44500667001455	1.86274730695423e-06	9.8519063173602e-05	0.00625733745897215	1.97839050982518e-05	0.000326148968729852	0.0262328822298634	48.8998982730997	6.75285642843129e-06
Ifngr1	5.29930948018269	-1.28292008033693	-0.561379649091332	0.721540431245597	-9.49972515542707	-4.41220761636778	5.29170086641388	2.49547878799221e-06	0.00130259122500072	0.000348979185958738	2.47546536691037e-05	0.00299544546756088	0.00388041533981327	45.9001850648233	8.99688166248085e-06
Il20ra	-0.664002364049636	3.89309281254779	2.34097901172502	-1.55211380082277	4.31679735466621	4.3519178680818	-1.62662269423999	0.0015126004410857	0.0014314135037791	0.134805837682434	0.00412052115015655	0.00324523382681598	0.23313303554657	13.0997888083787	0.00159824438249836
Slc35d3	-0.132558018914739	-0.582898797827348	-1.52993775620927	-0.947038958381925	-1.57271950625141	-5.35764547937626	-2.96046520181241	0.146788530177336	0.00031757576066651	0.0142426293702276	0.20337661442195	0.000884566840740497	0.0461416202664365	13.2385291393408	0.00153827410083512
Pex7	3.71248010812914	-0.284096489959877	-0.50271150934813	-0.218615019388253	-2.26571908177163	-4.71483329976232	-1.77950712676333	0.0468523905742474	0.000817654870946325	0.105441418243193	0.0764929170723345	0.00199726706242866	0.194324196042339	10.1267745769042	0.00392564224666159
Map3k5	5.0800425547849	-0.449921026708242	0.627668960648649	1.07758998735689	-4.0559707566072	6.04155819106217	9.48182606498698	0.00229048517928057	0.000123807126034605	2.53868513693085e-06	0.00586124338169251	0.000397461331730452	0.000371526751826816	47.5766621115095	7.64849392343481e-06
Map7	6.52679503687589	-0.630424913369922	0.0466334555578669	0.677058368927789	-5.22280451682423	0.40315127477439	5.52912778897403	0.000385365145367579	0.695302237370023	0.000249235368111688	0.00132470453438334	0.742190268193128	0.00317553577037107	19.3361156191397	0.000362758134554656
Rpl32l	7.00421389476775	-0.155856821987306	-0.0321640666527339	0.123692755334572	-1.1715436348521	-0.248515455409177	0.917309049448742	0.268476010393117	0.808753325995686	0.380523255262294	0.340423586797115	0.841211145924117	0.507045539240824	0.758573136441429	0.493432315512338
Bclaf1	7.63573839055409	-0.230140257597216	-0.11167129056633	0.118468967030886	-1.00408077254823	-0.490836687147469	0.510297225101627	0.338963359906014	0.634110171349345	0.620891956134503	0.413880569704408	0.687317399375711	0.720102080679956	0.503166404845165	0.619105053007048
Mtfr2	2.55875128762196	1.63436042688849	2.63045673555453	0.996096308666039	6.0935926834566	11.7818699562692	3.37542877210864	0.000115547562520538	3.3967661141069e-07	0.00703392616500582	0.000492981770863724	3.46291757672298e-06	0.0284142156093313	61.8515871527192	2.29547116198798e-06
Pde7b	3.23927536739045	-3.24161487307169	-0.707874997143614	2.53373987592808	-9.38113934252546	-2.02483638254463	8.11474706799883	2.7974359755249e-06	0.0703439528517084	1.02430716145781e-05	2.70749923114645e-05	0.100139287275185	0.000616728062810151	52.5877039652962	4.84701321722638e-06
